id_personne,region,date_declaration,date_payment,montant_declared,risque
403,Occitanie,2025-04-10,2025-05-14,2753.88,0
404,Nouvelle-Aquitaine,2024-03-23,2024-05-04,3132.12,0
405,Île-de-France,2023-11-06,2023-12-17,4891.96,0
406,Provence-Alpes-Côte d'Azur,2023-09-17,2023-09-17,3624.35,0
407,Nouvelle-Aquitaine,2023-11-09,2023-12-09,984.91,0
408,Nouvelle-Aquitaine,2024-02-04,2024-05-04,2872.95,0
409,Nouvelle-Aquitaine,2023-11-24,2024-01-20,2143.37,0
410,Auvergne-Rhône-Alpes,2025-07-19,2025-09-21,2711.42,0
411,Nouvelle-Aquitaine,2022-12-06,2022-12-17,2655.46,0
412,Provence-Alpes-Côte d'Azur,2024-12-11,2025-02-24,3467.05,0
413,Auvergne-Rhône-Alpes,2025-03-13,2025-04-19,3603.08,0
414,Occitanie,2023-02-07,2023-05-07,3630.33,0
415,Nouvelle-Aquitaine,2025-08-13,2025-08-27,2381.34,0
416,Occitanie,2023-10-28,2023-11-30,3384.88,0
417,Provence-Alpes-Côte d'Azur,2023-04-27,2023-05-15,3179.24,1
418,Occitanie,2023-05-28,2023-07-10,4729.6,0
419,Provence-Alpes-Côte d'Azur,2023-12-27,2024-02-19,3462.48,0
420,Occitanie,2024-01-29,2024-03-30,4069.24,0
421,Provence-Alpes-Côte d'Azur,2024-11-01,2024-12-21,3603.42,0
422,Nouvelle-Aquitaine,2024-08-14,2024-11-05,4360.75,0
423,Nouvelle-Aquitaine,2023-08-25,2023-11-15,337.41,0
424,Auvergne-Rhône-Alpes,2022-12-26,2023-01-18,4830.45,0
425,Nouvelle-Aquitaine,2022-11-29,2023-02-17,221.27,0
426,Provence-Alpes-Côte d'Azur,2023-05-01,2023-06-28,4483.59,0
427,Occitanie,2023-12-29,2024-01-24,4097.53,0
428,Île-de-France,2022-11-16,2023-01-12,672.0,0
429,Île-de-France,2023-06-06,2023-06-28,3023.75,0
430,Auvergne-Rhône-Alpes,2025-07-17,2025-08-16,4424.28,0
431,Nouvelle-Aquitaine,2024-11-01,2024-12-20,3036.58,1
432,Occitanie,2024-12-09,2025-01-02,1467.7,0
433,Île-de-France,2023-09-09,2023-10-07,3258.38,0
434,Provence-Alpes-Côte d'Azur,2024-08-27,2024-09-07,2001.14,0
435,Nouvelle-Aquitaine,2023-06-03,2023-08-28,4513.84,0
436,Nouvelle-Aquitaine,2022-10-18,2022-12-20,984.57,0
437,Nouvelle-Aquitaine,2023-09-24,2023-11-09,4779.16,0
438,Nouvelle-Aquitaine,2023-10-20,2023-12-31,4369.81,1
439,Île-de-France,2023-03-20,2023-04-12,1755.76,0
440,Provence-Alpes-Côte d'Azur,2023-03-06,2023-04-29,621.36,0
441,Provence-Alpes-Côte d'Azur,2025-04-25,2025-06-30,1052.51,0
442,Nouvelle-Aquitaine,2023-04-20,2023-04-25,3406.58,0
443,Occitanie,2023-12-22,2024-01-20,2286.57,0
444,Provence-Alpes-Côte d'Azur,2024-09-07,2024-11-17,618.03,0
445,Nouvelle-Aquitaine,2025-07-24,2025-07-30,1537.76,0
446,Île-de-France,2022-10-02,2022-11-28,3451.1,1
447,Nouvelle-Aquitaine,2024-11-28,2025-02-26,198.47,0
448,Provence-Alpes-Côte d'Azur,2025-04-23,2025-07-05,4279.09,1
449,Nouvelle-Aquitaine,2023-09-02,2023-10-21,3752.64,0
450,Nouvelle-Aquitaine,2024-11-18,2025-02-03,2383.73,0
451,Occitanie,2023-01-28,2023-03-04,4380.58,1
452,Nouvelle-Aquitaine,2023-04-25,2023-06-01,3500.29,0
453,Nouvelle-Aquitaine,2025-05-17,2025-05-20,4833.71,0
454,Occitanie,2022-12-11,2023-02-10,4088.29,0
455,Auvergne-Rhône-Alpes,2025-06-16,2025-07-09,141.08,1
456,Provence-Alpes-Côte d'Azur,2023-10-25,2023-11-13,3221.68,0
457,Occitanie,2024-08-24,2024-10-30,4500.37,0
458,Provence-Alpes-Côte d'Azur,2023-04-29,2023-06-19,2657.78,0
459,Occitanie,2023-04-30,2023-05-05,178.1,0
460,Auvergne-Rhône-Alpes,2024-08-01,2024-10-08,379.75,0
461,Provence-Alpes-Côte d'Azur,2025-02-05,2025-03-30,1699.16,0
462,Provence-Alpes-Côte d'Azur,2024-10-14,2025-01-04,2799.91,1
463,Île-de-France,2023-12-28,2024-01-17,335.14,0
464,Île-de-France,2023-09-03,2023-09-17,1844.93,0
465,Auvergne-Rhône-Alpes,2023-09-28,2023-10-16,4442.97,0
466,Auvergne-Rhône-Alpes,2024-12-13,2025-01-01,4494.45,0
467,Nouvelle-Aquitaine,2023-09-13,2023-11-24,1375.1,0
468,Île-de-France,2023-11-28,2023-12-08,2144.51,0
469,Provence-Alpes-Côte d'Azur,2025-09-01,2025-10-15,2136.71,0
470,Provence-Alpes-Côte d'Azur,2024-09-10,2024-11-20,4244.79,0
471,Nouvelle-Aquitaine,2024-12-06,2025-02-25,1894.09,0
472,Île-de-France,2024-11-17,2024-12-20,4725.88,0
473,Auvergne-Rhône-Alpes,2023-09-22,2023-12-09,3851.67,1
474,Auvergne-Rhône-Alpes,2022-10-11,2022-10-11,2275.18,0
475,Île-de-France,2023-02-16,2023-02-19,4248.82,0
476,Île-de-France,2024-03-10,2024-05-23,2471.09,0
477,Provence-Alpes-Côte d'Azur,2024-10-08,2024-10-23,4363.61,0
478,Auvergne-Rhône-Alpes,2023-06-13,2023-07-14,2574.6,0
479,Île-de-France,2025-02-17,2025-03-30,3139.07,0
480,Nouvelle-Aquitaine,2025-04-09,2025-05-24,4555.37,0
481,Auvergne-Rhône-Alpes,2023-09-22,2023-11-05,2002.6,0
482,Nouvelle-Aquitaine,2023-01-14,2023-03-11,1221.75,0
483,Auvergne-Rhône-Alpes,2023-02-15,2023-03-06,4028.97,0
484,Auvergne-Rhône-Alpes,2024-02-04,2024-04-21,2582.56,0
485,Provence-Alpes-Côte d'Azur,2022-10-22,2022-11-14,3922.01,0
486,Occitanie,2024-12-24,2025-03-23,4571.74,0
487,Nouvelle-Aquitaine,2023-02-12,2023-04-07,1668.74,0
488,Provence-Alpes-Côte d'Azur,2024-02-02,2024-04-07,1022.48,0
489,Occitanie,2023-08-03,2023-10-20,4891.77,1
490,Auvergne-Rhône-Alpes,2022-10-06,2022-10-08,996.19,0
491,Provence-Alpes-Côte d'Azur,2024-11-29,2024-12-08,4796.47,0
492,Occitanie,2024-04-23,2024-05-16,451.03,0
493,Nouvelle-Aquitaine,2024-04-09,2024-07-01,1994.0,0
494,Auvergne-Rhône-Alpes,2024-09-05,2024-11-27,4541.52,0
495,Provence-Alpes-Côte d'Azur,2024-05-08,2024-06-05,4339.27,1
496,Île-de-France,2025-03-03,2025-05-20,4956.87,0
497,Île-de-France,2025-05-20,2025-06-10,1697.87,0
498,Auvergne-Rhône-Alpes,2025-03-27,2025-05-22,1875.84,1
499,Auvergne-Rhône-Alpes,2022-12-01,2023-01-19,679.09,0
500,Nouvelle-Aquitaine,2023-11-04,2023-12-04,2292.0,0
501,Provence-Alpes-Côte d'Azur,2024-11-05,2024-11-10,4254.6,0
502,Auvergne-Rhône-Alpes,2024-08-01,2024-10-21,924.62,0
503,Île-de-France,2023-08-23,2023-09-16,2664.27,0
504,Occitanie,2023-10-01,2023-12-17,3115.6,0
505,Provence-Alpes-Côte d'Azur,2024-09-07,2024-11-30,2051.44,0
506,Auvergne-Rhône-Alpes,2023-11-05,2024-01-26,1599.46,0
507,Île-de-France,2023-03-25,2023-03-27,3436.65,0
508,Occitanie,2025-04-23,2025-05-30,250.21,0
509,Île-de-France,2024-01-18,2024-02-15,1261.47,0
510,Provence-Alpes-Côte d'Azur,2024-10-29,2025-01-15,4308.06,0
511,Occitanie,2025-04-29,2025-05-13,2222.63,0
512,Auvergne-Rhône-Alpes,2023-02-24,2023-05-01,2435.32,0
513,Auvergne-Rhône-Alpes,2023-05-15,2023-06-03,599.07,0
514,Nouvelle-Aquitaine,2023-01-16,2023-04-03,2709.8,0
515,Nouvelle-Aquitaine,2025-07-31,2025-10-23,4995.2,0
516,Provence-Alpes-Côte d'Azur,2023-11-02,2024-01-04,2572.52,0
517,Nouvelle-Aquitaine,2025-02-09,2025-03-17,3373.66,0
518,Auvergne-Rhône-Alpes,2025-02-15,2025-05-15,1614.51,0
519,Île-de-France,2023-08-02,2023-08-20,3070.75,0
520,Provence-Alpes-Côte d'Azur,2023-07-08,2023-07-27,4166.99,0
521,Île-de-France,2023-08-25,2023-09-13,4905.18,0
522,Auvergne-Rhône-Alpes,2024-01-19,2024-04-11,1859.13,0
523,Nouvelle-Aquitaine,2024-05-19,2024-06-20,1782.35,0
524,Provence-Alpes-Côte d'Azur,2024-05-24,2024-08-11,2999.57,0
525,Occitanie,2024-06-25,2024-08-10,3494.2,0
526,Nouvelle-Aquitaine,2024-02-03,2024-02-21,557.79,0
527,Occitanie,2023-01-14,2023-04-01,2384.71,0
528,Occitanie,2025-07-12,2025-08-01,285.42,0
529,Provence-Alpes-Côte d'Azur,2024-12-25,2025-03-09,3255.57,0
530,Île-de-France,2022-11-06,2022-12-05,4312.91,0
531,Auvergne-Rhône-Alpes,2025-01-24,2025-04-06,4602.22,0
532,Auvergne-Rhône-Alpes,2024-05-25,2024-06-18,2768.41,0
533,Île-de-France,2025-01-31,2025-04-15,161.38,1
534,Nouvelle-Aquitaine,2025-06-30,2025-08-21,1161.45,0
535,Occitanie,2024-01-28,2024-02-26,2502.74,0
536,Occitanie,2025-05-30,2025-06-18,422.34,0
537,Occitanie,2024-01-23,2024-02-24,4692.23,0
538,Nouvelle-Aquitaine,2024-09-09,2024-11-08,2540.69,0
539,Occitanie,2023-07-28,2023-08-24,4107.93,0
540,Provence-Alpes-Côte d'Azur,2025-07-29,2025-08-22,783.05,0
541,Île-de-France,2023-07-01,2023-08-30,1858.28,0
542,Auvergne-Rhône-Alpes,2023-08-15,2023-11-08,4571.1,1
543,Provence-Alpes-Côte d'Azur,2023-05-13,2023-07-14,1745.94,0
544,Occitanie,2024-04-13,2024-06-15,386.4,0
545,Île-de-France,2025-06-12,2025-07-14,2566.51,0
546,Provence-Alpes-Côte d'Azur,2024-01-25,2024-04-17,4336.02,0
547,Île-de-France,2022-11-29,2022-12-23,1926.25,0
548,Île-de-France,2024-03-01,2024-05-09,2347.28,0
549,Auvergne-Rhône-Alpes,2023-12-08,2024-01-17,2320.56,0
550,Nouvelle-Aquitaine,2023-08-12,2023-10-24,1195.76,0
551,Île-de-France,2023-09-22,2023-10-11,1906.75,0
552,Occitanie,2022-10-09,2022-12-29,3252.72,0
553,Île-de-France,2023-05-22,2023-06-18,745.51,0
554,Nouvelle-Aquitaine,2022-10-09,2022-11-05,1815.2,1
555,Île-de-France,2024-10-06,2024-11-18,845.83,1
556,Nouvelle-Aquitaine,2024-01-06,2024-03-07,557.13,0
557,Île-de-France,2024-07-02,2024-08-24,1272.42,0
558,Nouvelle-Aquitaine,2024-09-21,2024-10-26,2741.66,0
559,Auvergne-Rhône-Alpes,2024-02-21,2024-03-06,3532.04,0
560,Île-de-France,2023-07-31,2023-10-14,3526.43,0
561,Île-de-France,2023-06-30,2023-09-10,2089.58,0
562,Provence-Alpes-Côte d'Azur,2023-03-22,2023-05-18,2628.71,0
563,Île-de-France,2025-01-07,2025-02-26,456.22,0
564,Occitanie,2025-03-19,2025-06-03,1281.24,0
565,Provence-Alpes-Côte d'Azur,2023-04-30,2023-05-27,3919.28,0
566,Provence-Alpes-Côte d'Azur,2024-08-04,2024-08-21,2765.45,1
567,Occitanie,2022-12-13,2023-02-02,924.83,1
568,Île-de-France,2023-02-12,2023-03-30,4057.03,0
569,Île-de-France,2024-11-25,2025-02-20,2254.86,0
570,Occitanie,2023-11-06,2024-01-02,4718.75,1
571,Île-de-France,2025-05-19,2025-07-05,3728.14,0
572,Occitanie,2023-10-30,2023-11-02,1208.31,0
573,Provence-Alpes-Côte d'Azur,2025-02-10,2025-05-01,4018.45,0
574,Provence-Alpes-Côte d'Azur,2022-11-04,2022-12-20,969.79,0
575,Nouvelle-Aquitaine,2024-08-24,2024-10-06,3350.62,0
576,Nouvelle-Aquitaine,2022-09-26,2022-12-18,3795.65,0
577,Île-de-France,2025-09-12,2025-11-04,2869.89,0
578,Nouvelle-Aquitaine,2024-05-07,2024-05-28,2232.27,0
579,Nouvelle-Aquitaine,2024-11-15,2025-02-12,4439.4,0
580,Nouvelle-Aquitaine,2023-09-09,2023-10-14,3077.57,1
581,Provence-Alpes-Côte d'Azur,2024-12-30,2025-03-04,3293.79,0
582,Auvergne-Rhône-Alpes,2023-07-04,2023-08-01,4786.12,1
583,Nouvelle-Aquitaine,2023-11-15,2023-11-17,328.73,0
584,Occitanie,2024-07-03,2024-07-26,1867.97,0
585,Occitanie,2025-08-28,2025-10-18,3534.82,1
586,Auvergne-Rhône-Alpes,2023-04-12,2023-07-06,4798.95,0
587,Auvergne-Rhône-Alpes,2023-01-09,2023-04-06,2576.19,0
588,Provence-Alpes-Côte d'Azur,2024-02-23,2024-04-11,1024.79,0
589,Nouvelle-Aquitaine,2023-09-08,2023-10-10,1530.98,0
590,Provence-Alpes-Côte d'Azur,2022-11-11,2023-01-30,2495.24,0
591,Provence-Alpes-Côte d'Azur,2025-06-27,2025-08-08,1439.57,0
592,Île-de-France,2024-12-23,2025-03-14,3039.1,0
593,Provence-Alpes-Côte d'Azur,2023-05-01,2023-05-06,663.51,0
594,Nouvelle-Aquitaine,2023-04-08,2023-04-21,3585.14,0
595,Occitanie,2024-08-03,2024-08-05,329.36,0
596,Auvergne-Rhône-Alpes,2025-03-22,2025-05-19,2164.4,0
597,Occitanie,2025-05-10,2025-06-27,3616.37,1
598,Occitanie,2024-08-30,2024-10-23,3280.19,0
599,Occitanie,2024-09-11,2024-11-06,3041.0,0
600,Occitanie,2025-07-25,2025-09-28,2221.8,0
601,Auvergne-Rhône-Alpes,2023-05-21,2023-06-22,699.58,1
602,Provence-Alpes-Côte d'Azur,2023-03-22,2023-05-27,780.83,0
603,Occitanie,2025-08-29,2025-11-08,1519.02,1
604,Provence-Alpes-Côte d'Azur,2025-01-21,2025-03-15,3696.69,0
605,Île-de-France,2025-03-14,2025-06-09,4893.36,0
606,Auvergne-Rhône-Alpes,2025-02-16,2025-03-27,4082.98,0
607,Île-de-France,2022-12-29,2023-01-14,1206.95,0
608,Nouvelle-Aquitaine,2022-10-26,2023-01-07,509.83,0
609,Occitanie,2025-01-19,2025-04-02,1377.38,0
610,Île-de-France,2024-01-07,2024-02-02,3995.12,1
611,Île-de-France,2024-02-06,2024-02-24,1712.77,0
612,Île-de-France,2025-09-19,2025-10-25,4511.59,0
613,Nouvelle-Aquitaine,2023-01-24,2023-03-27,1819.79,0
614,Île-de-France,2023-11-22,2024-01-14,4695.9,0
615,Auvergne-Rhône-Alpes,2024-11-23,2025-01-19,4598.5,0
616,Auvergne-Rhône-Alpes,2024-09-09,2024-11-25,3315.79,0
617,Nouvelle-Aquitaine,2024-09-28,2024-11-12,1280.26,0
618,Auvergne-Rhône-Alpes,2023-04-04,2023-07-01,880.43,0
619,Auvergne-Rhône-Alpes,2023-10-16,2023-11-20,1158.55,0
620,Île-de-France,2023-05-27,2023-07-15,3812.28,0
621,Île-de-France,2024-07-01,2024-07-20,4082.78,0
622,Occitanie,2023-03-10,2023-03-14,3761.06,0
623,Nouvelle-Aquitaine,2024-06-01,2024-07-12,3804.12,0
624,Nouvelle-Aquitaine,2025-01-10,2025-02-06,1069.12,0
625,Occitanie,2023-04-05,2023-06-24,3725.69,0
626,Provence-Alpes-Côte d'Azur,2023-06-15,2023-07-13,4111.63,0
627,Auvergne-Rhône-Alpes,2023-11-10,2023-12-06,2396.64,0
628,Auvergne-Rhône-Alpes,2025-05-17,2025-07-15,1605.23,0
629,Provence-Alpes-Côte d'Azur,2025-04-29,2025-06-15,4452.5,0
630,Nouvelle-Aquitaine,2024-11-03,2024-11-18,2806.24,1
631,Provence-Alpes-Côte d'Azur,2023-02-19,2023-04-25,1477.46,0
632,Nouvelle-Aquitaine,2023-12-15,2024-01-03,635.57,0
633,Auvergne-Rhône-Alpes,2024-11-12,2025-01-07,3146.86,0
634,Occitanie,2024-04-13,2024-05-07,373.38,0
635,Île-de-France,2025-04-23,2025-06-23,2884.06,0
636,Auvergne-Rhône-Alpes,2023-01-06,2023-02-28,4924.16,0
637,Nouvelle-Aquitaine,2023-12-15,2023-12-19,4610.91,0
638,Occitanie,2024-05-27,2024-06-04,1858.66,0
639,Occitanie,2025-01-27,2025-04-11,518.06,0
640,Auvergne-Rhône-Alpes,2023-03-20,2023-03-30,4130.8,0
641,Provence-Alpes-Côte d'Azur,2023-10-18,2024-01-04,245.54,0
642,Nouvelle-Aquitaine,2025-07-29,2025-10-11,4733.81,0
643,Nouvelle-Aquitaine,2023-09-09,2023-09-15,3422.13,0
644,Provence-Alpes-Côte d'Azur,2023-08-02,2023-08-25,2316.65,0
645,Auvergne-Rhône-Alpes,2025-02-20,2025-03-10,3750.25,0
646,Occitanie,2023-07-16,2023-09-07,1751.64,0
647,Occitanie,2022-10-19,2022-12-24,1737.04,0
648,Île-de-France,2023-04-19,2023-05-01,984.25,0
649,Île-de-France,2025-07-12,2025-09-10,3970.95,0
650,Occitanie,2023-11-27,2024-01-05,2796.05,0
651,Occitanie,2024-06-12,2024-07-24,2644.74,0
652,Provence-Alpes-Côte d'Azur,2023-04-10,2023-05-02,1300.55,1
653,Île-de-France,2023-05-24,2023-06-06,199.15,0
654,Île-de-France,2024-05-31,2024-06-27,2454.96,0
655,Auvergne-Rhône-Alpes,2023-02-19,2023-05-20,4702.9,0
656,Occitanie,2025-09-07,2025-10-24,3844.98,0
657,Nouvelle-Aquitaine,2025-08-03,2025-09-17,133.35,0
658,Île-de-France,2024-08-15,2024-10-18,1042.74,0
659,Auvergne-Rhône-Alpes,2022-11-25,2022-12-08,2595.29,1
660,Nouvelle-Aquitaine,2024-06-26,2024-08-12,4786.06,0
661,Occitanie,2024-12-17,2025-02-03,1434.32,0
662,Nouvelle-Aquitaine,2025-07-18,2025-08-11,4985.03,0
663,Occitanie,2023-07-01,2023-09-05,3603.04,0
664,Nouvelle-Aquitaine,2023-02-24,2023-04-04,1900.44,0
665,Auvergne-Rhône-Alpes,2022-11-08,2022-11-24,297.0,0
666,Île-de-France,2024-08-19,2024-10-18,1383.47,0
667,Provence-Alpes-Côte d'Azur,2025-06-02,2025-07-07,1070.79,0
668,Île-de-France,2024-10-09,2024-11-17,3387.31,0
669,Auvergne-Rhône-Alpes,2025-09-22,2025-12-07,1606.56,0
670,Île-de-France,2022-10-29,2023-01-25,2556.18,0
671,Île-de-France,2023-07-18,2023-09-30,4358.61,0
672,Occitanie,2023-10-27,2024-01-13,4070.68,0
673,Île-de-France,2023-07-26,2023-09-11,2570.9,0
674,Nouvelle-Aquitaine,2025-06-14,2025-08-24,2780.95,0
675,Auvergne-Rhône-Alpes,2024-03-31,2024-04-07,2888.55,0
676,Provence-Alpes-Côte d'Azur,2024-06-20,2024-07-24,359.85,0
677,Auvergne-Rhône-Alpes,2024-03-01,2024-04-22,3796.7,1
678,Occitanie,2023-01-15,2023-02-05,1091.79,0
679,Nouvelle-Aquitaine,2022-09-28,2022-11-22,761.74,0
680,Provence-Alpes-Côte d'Azur,2024-02-21,2024-03-12,4129.95,0
681,Nouvelle-Aquitaine,2024-11-17,2024-12-29,1725.62,1
682,Provence-Alpes-Côte d'Azur,2023-08-10,2023-08-12,3465.36,0
683,Nouvelle-Aquitaine,2024-11-17,2025-01-06,4712.6,0
684,Nouvelle-Aquitaine,2023-07-30,2023-08-08,407.29,0
685,Île-de-France,2023-09-01,2023-11-07,422.43,0
686,Île-de-France,2022-11-14,2022-11-16,393.2,0
687,Nouvelle-Aquitaine,2024-11-23,2024-12-18,1828.43,0
688,Île-de-France,2023-11-03,2023-11-13,215.62,0
689,Auvergne-Rhône-Alpes,2024-12-25,2025-02-11,1369.68,0
690,Île-de-France,2025-05-02,2025-05-20,4410.48,0
691,Provence-Alpes-Côte d'Azur,2024-07-10,2024-08-12,512.14,0
692,Île-de-France,2025-08-19,2025-09-15,1105.86,1
693,Occitanie,2025-09-05,2025-10-04,3970.11,0
694,Provence-Alpes-Côte d'Azur,2023-11-21,2023-12-18,1177.91,0
695,Nouvelle-Aquitaine,2024-10-14,2024-12-31,875.04,0
696,Provence-Alpes-Côte d'Azur,2024-08-31,2024-10-07,286.03,0
697,Auvergne-Rhône-Alpes,2025-05-12,2025-05-28,4478.44,1
698,Auvergne-Rhône-Alpes,2024-10-07,2024-12-23,3731.8,0
699,Provence-Alpes-Côte d'Azur,2024-09-04,2024-11-22,4200.88,0
700,Occitanie,2025-09-09,2025-10-11,1000.8,0
701,Auvergne-Rhône-Alpes,2025-05-12,2025-07-03,3833.06,0
702,Île-de-France,2024-09-05,2024-10-27,2901.59,0
703,Île-de-France,2024-06-14,2024-08-23,887.73,1
704,Occitanie,2023-06-22,2023-07-10,2981.94,0
705,Île-de-France,2025-01-22,2025-03-29,1785.06,0
706,Provence-Alpes-Côte d'Azur,2024-02-18,2024-04-24,745.39,0
707,Provence-Alpes-Côte d'Azur,2024-12-08,2025-02-02,4832.16,0
708,Nouvelle-Aquitaine,2025-03-31,2025-05-11,2963.01,0
709,Auvergne-Rhône-Alpes,2023-02-10,2023-04-19,4225.63,0
710,Nouvelle-Aquitaine,2024-10-29,2024-12-22,1881.82,0
711,Nouvelle-Aquitaine,2024-05-18,2024-06-19,4353.18,1
712,Nouvelle-Aquitaine,2025-09-16,2025-09-22,4581.8,0
713,Nouvelle-Aquitaine,2023-08-05,2023-08-07,2306.92,0
714,Auvergne-Rhône-Alpes,2024-04-29,2024-05-20,2696.68,0
715,Auvergne-Rhône-Alpes,2025-03-19,2025-04-22,387.58,0
716,Occitanie,2023-04-30,2023-05-25,4142.99,0
717,Auvergne-Rhône-Alpes,2024-04-25,2024-05-26,2158.21,0
718,Occitanie,2024-11-09,2024-11-11,467.35,0
719,Auvergne-Rhône-Alpes,2025-08-23,2025-08-31,4204.54,0
720,Auvergne-Rhône-Alpes,2025-05-01,2025-05-21,3820.08,0
721,Provence-Alpes-Côte d'Azur,2024-07-07,2024-09-12,4864.79,0
722,Occitanie,2024-02-20,2024-03-30,2143.37,0
723,Provence-Alpes-Côte d'Azur,2023-07-19,2023-09-24,4053.97,0
724,Auvergne-Rhône-Alpes,2024-06-03,2024-06-23,931.02,1
725,Auvergne-Rhône-Alpes,2023-10-12,2023-10-18,2553.5,0
726,Occitanie,2023-03-21,2023-04-02,2727.91,1
727,Nouvelle-Aquitaine,2024-03-19,2024-03-22,2351.46,0
728,Nouvelle-Aquitaine,2022-12-31,2023-01-19,1104.96,0
729,Île-de-France,2025-07-31,2025-08-28,3306.55,0
730,Auvergne-Rhône-Alpes,2025-01-11,2025-03-13,4152.03,0
731,Île-de-France,2024-01-30,2024-03-31,3799.93,0
732,Auvergne-Rhône-Alpes,2022-10-09,2022-12-01,637.86,0
733,Auvergne-Rhône-Alpes,2022-11-11,2023-02-05,1174.17,0
734,Île-de-France,2023-10-13,2023-12-17,139.85,0
735,Île-de-France,2025-08-21,2025-08-30,3135.95,0
736,Nouvelle-Aquitaine,2023-04-03,2023-06-29,1088.51,0
737,Auvergne-Rhône-Alpes,2025-05-07,2025-06-19,3529.04,0
738,Nouvelle-Aquitaine,2022-12-19,2023-01-10,2151.71,0
739,Auvergne-Rhône-Alpes,2023-10-04,2023-12-21,344.83,0
740,Occitanie,2024-06-21,2024-07-08,4956.09,0
741,Auvergne-Rhône-Alpes,2024-12-29,2025-01-09,4403.49,0
742,Provence-Alpes-Côte d'Azur,2023-10-17,2023-10-17,4527.99,0
743,Nouvelle-Aquitaine,2024-08-28,2024-10-10,493.89,0
744,Occitanie,2025-06-15,2025-07-15,1973.92,0
745,Nouvelle-Aquitaine,2023-03-28,2023-05-29,1029.83,0
746,Nouvelle-Aquitaine,2023-11-11,2023-12-13,2191.76,0
747,Nouvelle-Aquitaine,2024-03-14,2024-03-28,2488.05,0
748,Provence-Alpes-Côte d'Azur,2025-04-08,2025-06-10,948.91,0
749,Nouvelle-Aquitaine,2024-12-17,2025-03-04,3792.38,1
750,Nouvelle-Aquitaine,2024-08-11,2024-11-06,3290.38,0
751,Nouvelle-Aquitaine,2025-02-03,2025-04-21,896.39,0
752,Occitanie,2023-09-01,2023-09-27,726.26,0
753,Provence-Alpes-Côte d'Azur,2023-09-27,2023-11-16,1796.63,0
754,Île-de-France,2024-03-14,2024-05-16,1500.82,0
755,Nouvelle-Aquitaine,2025-07-18,2025-08-01,4360.18,1
756,Île-de-France,2023-03-26,2023-04-06,644.99,0
757,Nouvelle-Aquitaine,2022-11-11,2023-01-07,1709.25,0
758,Provence-Alpes-Côte d'Azur,2023-09-01,2023-10-07,1125.47,0
759,Provence-Alpes-Côte d'Azur,2024-08-23,2024-10-25,230.91,0
760,Occitanie,2025-02-24,2025-04-21,2143.21,0
761,Auvergne-Rhône-Alpes,2023-05-24,2023-07-03,3436.63,0
762,Provence-Alpes-Côte d'Azur,2025-03-21,2025-06-02,1549.51,0
763,Auvergne-Rhône-Alpes,2024-04-29,2024-05-13,1566.16,0
764,Île-de-France,2024-02-19,2024-02-29,3415.17,0
765,Île-de-France,2023-06-10,2023-08-10,4272.13,0
766,Occitanie,2023-02-21,2023-04-11,4807.53,0
767,Nouvelle-Aquitaine,2023-07-11,2023-09-17,4884.51,0
768,Auvergne-Rhône-Alpes,2025-06-18,2025-07-09,1763.84,0
769,Provence-Alpes-Côte d'Azur,2022-10-03,2022-12-24,3690.62,1
770,Île-de-France,2024-10-21,2025-01-02,4847.2,0
771,Occitanie,2025-05-28,2025-07-26,1133.75,0
772,Nouvelle-Aquitaine,2024-10-06,2024-11-13,581.14,0
773,Nouvelle-Aquitaine,2025-09-02,2025-10-16,1753.88,0
774,Auvergne-Rhône-Alpes,2023-02-19,2023-04-02,3827.74,0
775,Île-de-France,2023-04-29,2023-07-10,3418.95,0
776,Auvergne-Rhône-Alpes,2024-12-03,2025-02-20,2684.17,0
777,Île-de-France,2025-05-05,2025-05-15,1098.65,0
778,Occitanie,2025-02-13,2025-03-23,1193.22,0
779,Nouvelle-Aquitaine,2023-04-14,2023-04-16,4486.49,0
780,Nouvelle-Aquitaine,2024-07-18,2024-10-14,2468.59,0
781,Occitanie,2023-07-23,2023-07-24,1082.95,0
782,Nouvelle-Aquitaine,2023-07-03,2023-09-12,3473.38,0
783,Île-de-France,2023-08-22,2023-10-22,4365.62,0
784,Auvergne-Rhône-Alpes,2024-03-02,2024-03-28,1652.73,0
785,Nouvelle-Aquitaine,2023-01-22,2023-03-30,4195.99,0
786,Provence-Alpes-Côte d'Azur,2022-11-28,2023-01-19,4339.1,1
787,Provence-Alpes-Côte d'Azur,2023-03-11,2023-05-25,3642.32,0
788,Occitanie,2023-09-28,2023-10-01,774.54,0
789,Occitanie,2025-06-10,2025-07-27,3116.29,0
790,Occitanie,2024-09-07,2024-11-15,2587.7,0
791,Nouvelle-Aquitaine,2025-05-15,2025-06-06,3133.14,0
792,Nouvelle-Aquitaine,2025-04-07,2025-06-25,4535.94,0
793,Auvergne-Rhône-Alpes,2023-06-21,2023-06-22,367.47,1
794,Occitanie,2024-05-06,2024-06-09,4831.45,0
795,Île-de-France,2024-01-12,2024-02-08,4405.49,0
796,Nouvelle-Aquitaine,2023-05-24,2023-07-11,801.61,0
797,Occitanie,2022-11-06,2022-12-22,2902.52,0
798,Île-de-France,2024-01-11,2024-04-01,1651.28,0
799,Île-de-France,2022-12-26,2023-02-23,3218.32,0
800,Auvergne-Rhône-Alpes,2022-11-24,2023-01-16,4354.42,0
